transaction_key,attacker,score,top_address,victim
"('0xf66ec4d50d49640cded95a58c67126dfd27da29c1ffb720e69962e6cfe50bcee', 45)",0x042b8289c97896529ec2fe49ba1a8b9c956a86cc,4,0x042b751e8704afa0732127199170e358233ac5d0,0x042b751e8704afa0732127199170e358233ac5d0
"('0x48e43f44ee6e5fea4d2ee145c17bd5c976929ecd2a275852fad018319b4f2e36', 90)",0xd2898a916d1aa6be7d44a0d7c4b426026ffed449,3,0xd283a28619d25596995cf23b13c304171b582b7c,0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de
"('0x34a0c6fd5fd26dd0fa133361a5c4dfc969d14bfe954956aebe412bad71b35016', 51)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,3,0x9605fc52bac7968d6fad9e6c84085673e36f2879,0x9605fc52bac7968d6fad9e6c84085673e36f2879
"('0x3682d7d9022227c065d317afbfb717fc366c3a707135f44c11626d4694d46cc2', 20)",0xb5e001cfccbd237cfde38e1b8242a17acf3087c5,3,0xb5e69d10361de2502960e997cf91ba0397fb961c,0xa5d4263e56c17fe33c565f40f183c3f222206744
"('0x28d61e4e6781c5ea0f38cec8befd0eb8a0380fe27d3fafcc4a28aa5f91651e9f', 84)",0x50885c107fbd125888d042a054a3edd9dfe4e8f0,3,0x5082b51643a5848276029edc1a0f6d03b812c831,0xdfaab828f5f515e104baaba4d8d554da9096f0e4
"('0x548cc1a1a6ed2fe1968779a5bd21f9d55ee966dd76bc26079eeaba5f068f6433', 69)",0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,3,0x0a800102ece7970b5be4e4318d4b96195c161cfc,0x2c13083af23909c5dd7d4fdef29451b95931457d
"('0x2b10a033986d62f1370c5e9cb0312b1e5ccb32e6697ca15d746007f3cd247560', 13)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,4,0xcb4d49d71aed03adbc31b86a8312929d531c6d53,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0x9dcb1e41e51c68b532b15a70fe41fbb51526942901abb661ad2c7f5ba7e31088', 34)",0x23612a761c280a74b83455d821c9880335421581,3,0x236e8ea714aa840d0a6dccbd860dfee781f34c4f,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0x28c229af35a974fe573baf92dc2c2757be61da343c147c065f53bff517e39002', 2)",0xb5638358c20522fba34b5e8840e501f8a7c0f41c,3,0xb5653fb62d2a3ffd0c35b135081e5f4515b3b700,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0x33023b1d1d121fd4868c8cd9cbba4bcf66aba421cee796b2e0fe4d2c6fb496dc', 80)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,4,0x943a25d599594b9051fdef32a33cda3de0800866,0x943a25d599594b9051fdef32a33cda3de0800866
"('0x93ea49738d2217a1a424c5b5145a0ad236a1cc329eac4a7bf317c9b581f38efc', 18)",0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,3,0x5aecd17cacf5df894212ed719ec5317a03dad130,0x39e098a153ad69834a9dac32f0fca92066ad03f4
"('0x3162b472583229379e52123e6516a2197c6aba5dbea53619825010c51974eea5', 124)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,3,0xcb43d848ec171f5665458310abb67455f147d942,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0x3b0a8556862c89bfc28c5c0cf3bcb213db3a3eedda80b1e7c856687ba553baf0', 23)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,3,0x9437fa8719991e8f643777439fd7c54599719743,0x9437fa8719991e8f643777439fd7c54599719743
"('0x358c2be1ec1eae33306b8c0cb4156dae7c4605c724922eb6b92a24f904618c17', 20)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,3,0x960aeaaf48b0acac90ec57275c19b3cf8f791c27,0x960aeaaf48b0acac90ec57275c19b3cf8f791c27
"('0x754f087d0a839ebfc8b8cc1e5a825582e0263b07ddab93067933703eec394fac', 19)",0xca0fb6deb9e0f1b8d563e345929de14ad5b770d4,3,0xca0466d2217b93dca9aae82bc502d63b324525d8,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672
"('0x098eaaf9f9c7329dbefcd8fa5fb50b8d8e94a98d4e707be34a1ea92c791f5ad7', 67)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,3,0xcb42966c1460455f86452165c66c267cf2b5968b,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xe14525ba33665352d96c6e202ed19b9128f36807522e4b9780d04cf999a7566b', 86)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,4,0xcb4d9f84ac5e5121dd58fa9edbf05827d449bd1b,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0x832fa5a52ecca0dcb95a2f296f2ac933f50e58d41706b8c608599dc9740c9a6d', 68)",0x53c0de201cab0b3f74ea7c1d95bd76f76efd12a9,3,0x53c1e49e2c343598b44d6f60beed693a34f8a121,0xf5e67261cb357edb6c7719fefafaab280cb5e2a6
"('0x0fac4f093f6c0b70037c2dcd80e924ff1a1e51aefa8d319a6266758e0fc615cc', 27)",0x39e098a153ad69834a9dac32f0fca92066ad03f4,3,0x39e5e51b1ddfd95f05732caa5966f1b6e969552f,0x39e5e51b1ddfd95f05732caa5966f1b6e969552f
