transaction_key,attacker,time,victim
"('0x3e57a1c667ee40993e37566f64b6e68dea05794ac4846e392b653c0b0181c93d', 95)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,8,0x943903893ea0a4800053a22419ba3f871bda3c7f
"('0xb0c87e5a7e3c789e63bdd00e7a58479f2a8afc86b457cee79f51ee7d4bcc9c4e', 74)",0x0a976e1e7d3052beb46085acbe1e0daccf4a19cf,2,0x0a9a577ccc05ca54ddea663fd049590053047a50
"('0x33225fe08692ff56ddb6cd4008752aff8210e57774ac512cf0d860496a83cd84', 51)",0xa2aac7bc9725c36ad9b12d2407df8de6b2b68359,329,0x38af1b0ac5622e09a776084b0df5e6ce6d58e4b2
"('0xa5bf912219e9703401e7911912fb67f2b228314e4e9dda718922b8180e0a3d9a', 49)",0x6219f06135b79705d34f5261852e9f6b98821e1f,68,0xa2f8cd5990e852b99a1603a7ee8ad8e4cb389c4e
"('0x69ba6e28fcd1c26b1d7d88350a6cf8950fbc16bcaef029ade056255ad531c602', 66)",0x483fde31bce3dcc168e23a870831b50ce2ccd1f1,5,0x4835ad0c6e249d5b9db74a9a2b6077e9aa1fe0ff
"('0x88b5c1ca996daac114285669ce722f83c9c9600bcb938a75ee4d89b1f215791c', 94)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,5,0x943110dc28e3e18e9cbc39d501441343a9882ead
"('0xe605191d29b0a3ee630db4633bd38e40ef38a746b999a328407b370597cdca76', 56)",0xa815e2ed7f7d5b0c49fda367f249232a1b9d2883,109,0xd8487e91c68f2fee836f35dcce3fe24b8fcd8c92
"('0x8d32c3992d85c793f12b4129a6fb02919c6d8345c2a4ec7b1cbb5eac7d97262a', 7)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,126,0x943c5e779dc177270f98dce85d12670805955baa
"('0xa78801c8746a5f04fff820505a76f2c537e23076923528d59136887581b0925c', 53)",0xa815e2ed7f7d5b0c49fda367f249232a1b9d2883,4,0xa81baa7e749fd3f2a35cfce43572d37ed850b21b
"('0x0b7f37d783da34204da007439af21ab5b5a80a44a5683b84aa18884ca8526c8f', 54)",0x6219f06135b79705d34f5261852e9f6b98821e1f,128,0xce3a2478f0929f7560be92394c94707b5f2e8630
