transaction_key,attacker,time,victim
"('0xc4c6b0ab7119a24eb8c1ec84be5eca648e537b915715aae01cd0874e118bab90', 32)",0xc873fecbd354f5a56e00e710b90ef4201db2448d,2656,0x6a78e84fa0edad4d99eb90edc041cdbf85925961
"('0xedf884493d45459c21b0e4bb5cff039bd95bb423254c584cd07411a8b7c85ccb', 48)",0xb73fc1939843a2712a0a19f19b9c9b0debddf73a,3060,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x64f54b027989eeed54867b08dbe1d154469806bb18c76bde1fdc47908dd897bc', 46)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,913,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0xcd7c4013a544281b166a500b0c9410a4bf7a5c6297d53e28f85ff84593b51be6', 148)",0x962e6ca626a56b3fc7c1ec69623d419a19edc0b5,943,0xe36f5bc0b0dca21b5918dfa2580f7ba2a6d907d7
"('0x4e1a2274f3ac6a0d48d1085fdf61c2b60de51a037a6a79627ef9bc0ff8da4c01', 2)",0x6a78e84fa0edad4d99eb90edc041cdbf85925961,2152,0xa6c5c7d189fa4eb5af8ba34e63dcdd3a635d433f
"('0x1a4b486d51ae4659bf81283bc3c5be770b779fb0200c507b61e91343c8343b45', 0)",0x88010c4b3b315d021aad37cb3625f0b1b2f00062,447,0x82670f35306253222f8a165869b28c64739ac62e
"('0x7e8fd759ab02b5973dc49842cf6105ee3d4d76371e0ae2519044080ad5f0622e', 2)",0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,1195,0xb7e50106a5bd3cf21af210a755f9c8740890a8c9
"('0x5e8785d175b174f62585556820eb3bb33ebdae5f66615e245ae732bcba696db5', 10)",0xd2bcfd6b84e778d2de5bb6a167ecbbef5d053a06,3200,0x5c382c7c80be53edaa982378540b8797667859f7
"('0x53ec0a8748cfa2035887f83c1a760248144a150a62d97a1e63ba7d4e30e34720', 36)",0xdb86e7fe4074e3c29d2fd0ed1d104c00e11a196b,285,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7
"('0xb84ed9454582faeb01f8c059b38568ec8112888fd1ec4e8559bec7108a74bbfe', 16)",0xaa6777a89671e1163d4812717e197c78c166355c,1366,0xaa63604adafe3987d80c54ab6d466bdd96cccdbb
"('0x3ef5fa40010851e68e06cc7b084e9a4d7a651bfd9860e47778c711df4965ad54', 8)",0xc69adac3d27672c6907aae429eee3e69f76f7106,3546,0x4e5645bee4ed80c6fee04dcc15d14a3ac956748a
