address,attacker,score
"('0x1e3db91f151f572623e3304d6b5671fcd557994ec89701a2fb4b296a570509c5', 0)",0x6c8725f7e2e0684fd84e4831a1dc14a21e6a796e,1.0
"('0xb9af5d8b7d9b06ac5f3bc580412a78e5a9e497fe96419a596d626cc98a77cbb3', 50)",0x03a9dc118b231480058e7a3b051042ec83663794,1.0
"('0xf00cc5e77a95cc4c45627cffebcfcc4d6a495204e64ae550bb99f688d2047867', 38)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x5b0759c2bb04edd2039f22fde20c1929d69057f56c3f7ecca2d057688914d84f', 14)",0x73349d67ada4d3b2f7aeb7519b1062126937bfbb,1.0
"('0x421bb38e216f4e6055112ae265c3b82107c74140a74efdb809267e95db028cc9', 44)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0xaa8d20334f5a925be5d888362e1cc5fd9fca405ff518056c2496c2a527c2e604', 52)",0x0000000002f4dd78ba85fe4b662983816c9ae95f,1.0
"('0x4e51645224d1a9a660c0b42d2fbc9fe523f1ff5c07b2a43a4f408caa0944af23', 80)",0x73b14a78a0d396c521f954532d43fd5ffe385216,1.0
"('0x61ae7e9df2e4a6cee53d62e34e855a900a15e1d1cb61027091eae16da1231729', 0)",0x944c98fa839b5abdb0bb115d08ab34a0478e6983,1.0
"('0x451b2b83620ed0a11c89919fa09bccf804969a3f1e3669e79cdd9f7f3ac20be4', 10)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0xf728b58709db4646668d5766f1e5319dd1121786c266c0264cfeef1f9f6c5d88', 72)",0xc082c4012954a3ce2e64a1c27e910762d8c4417a,1.0
"('0x68c98f7c57e6d3a4c1d9824dd904cab1db051ab77f5652f44babfea6be0e1add', 146)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,0.5
"('0x2afac9231c635603f065127cdce611c0f64e618dbeb41af0dbc2e95d19cbae9b', 6)",0x50f5886ba914f2a06baf98bd463cbc2a79db22ff,1.0
"('0x917171fe4aaf045a46504ec28e35a0c1a854d4c45ae8b7e7162bff4f1f1e7f79', 178)",0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,1.0
"('0x429f388a0dd477cd545252eb13f6c4795ffae0ff793b3cd8c240ec7a9592b613', 410)",0xa7bfc198d656f34ad64f6891259bb55228842ecf,1.0
"('0x7090466961b9c76c1e11b3a7ffe9a705968a69d38170e79e8d1cb5fb9f465cb7', 30)",0xa6d7d0e650aa40ffa42d845a354c12c2bc0ab15f,1.0
"('0x99fb536416dc774158dbc8c9da56a5964eced1aa3343e890da95de93f3793a69', 24)",0xa7e0997b9b63bd93a3f346460dcd5bf1b415d15c,1.0
"('0x56e748349f7ca7df84e600343cf7c26ade8a2c5e90a9aa4cad7b7d8f87e46fd4', 70)",0xebec663e6bea37e11586162a221e474f7184e574,1.0
"('0x43849b576aa166df6607680edb8d5dae83b2170cbf0e953b5889de8f4557a552', 106)",0x73b14a78a0d396c521f954532d43fd5ffe385216,1.0
"('0x423573070b7851da66286533d720b3bbd8b5cf810c7f2e606d7752fb0e794808', 8)",0x47029bc8f5cbe3b464004e87ef9c9419a48018cd,1.0
"('0xa6ba8000f2708f5e817733038f7b4aa746f13227fc2e9480a966b4bc748f7481', 6)",0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,1.0
"('0x3754e2043e8e6464add7e1deb86a9959f3b14ca676e9262b98094de11f9d27d3', 12)",0xbeae1b06949d033da628ba3e5af267c3e740494b,1.0
"('0x372ed3310261604354c32018f6a542d40dd718c30eabd218e764e0bf7b95f83b', 6)",0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,1.0
"('0x392f598eda9ba919d956a6e465314c1064e50edc4d38efff5477ed78ac04c82a', 48)",0xa4c50ef65054fb5f59a0f4d72e6758aa7e581c52,0.5
